event_ID,site,video_date,Visit_Date,Visit_Date,time,number_individuals,individual,individual_ID,trial_day,event_number,activation_number,sound_stimuli,period,proportion_vis,
RDT3_11Feb_13_1,RDT3,2021-02-11,11Feb,11-02-24,13:03,2,1133,,8,8,2,Bird,during,0,
RDT3_11Feb_13_2,RDT3,2021-02-11,11Feb,11-02-24,13:16,2,1134,,8,9,3,Human,during,0.3,
RDT3_11Feb_13_2,RDT3,2021-02-11,11Feb,11-02-24,13:16,2,1135,,8,9,3,Human,during,0.2,
RDT3_11Feb_14_1,RDT3,2021-02-11,11Feb,11-02-24,14:38,1,1136,,8,10,2,Roedeer,during,0.6,
RDT3_11Feb_15_1,RDT3,2021-02-11,11Feb,11-02-24,15:22,1,1137,,8,11,2,Novel,during,0.545454545,
RDT3_11Feb_16_1,RDT3,2021-02-11,11Feb,11-02-24,16:28,2,1138,,8,12,4,Human,during,0.4,
RDT3_11Feb_16_1,RDT3,2021-02-11,11Feb,11-02-24,16:28,2,1139,,8,12,4,Human,during,NA,
RDT3_11Feb_17_1,RDT3,2021-02-11,11Feb,11-02-24,17:01,3,1140,,8,13,1,Dog,during,0,
RDT3_11Feb_17_1,RDT3,2021-02-11,11Feb,11-02-24,17:01,3,1141,,8,13,1,Dog,during,0,
RDT3_11Feb_17_1,RDT3,2021-02-11,11Feb,11-02-24,17:01,3,1142,,8,13,1,Dog,during,0,
RDT3_11Feb_20_1,RDT3,2021-02-11,11Feb,11-02-24,20:57,2,1143,,8,14,3,Novel,during,NA,
RDT3_11Feb_20_1,RDT3,2021-02-11,11Feb,11-02-24,20:57,2,1144,,8,14,3,Novel,during,0,
RDT3_11Feb_21_1,RDT3,2021-02-11,11Feb,11-02-24,21:06,2,1145,,8,15,5,Human,during,0.5,
RDT3_11Feb_21_1,RDT3,2021-02-11,11Feb,11-02-24,21:06,2,1146,,8,15,5,Human,during,NA,
RDT3_12Feb_0_1,RDT3,2021-02-12,12Feb,12-02-24,00:16,1,1147,,9,16,3,Roedeer,during,0.9,
RDT3_12Feb_7_1,RDT3,2021-02-12,12Feb,12-02-24,07:02,1,1148,,9,17,2,Dog,during,0,
RDT3_12Feb_10_2,RDT3,2021-02-12,12Feb,12-02-24,10:48,3,1149,,9,18,3,Silent,during,NA,
RDT3_12Feb_10_2,RDT3,2021-02-12,12Feb,12-02-24,10:48,3,1150,,9,18,3,Silent,during,NA,
RDT3_12Feb_10_2,RDT3,2021-02-12,12Feb,12-02-24,10:48,3,1151,,9,18,3,Silent,during,0,
RDT3_12Feb_11_1,RDT3,2021-02-12,12Feb,12-02-24,11:01,2,1152,,9,19,6,Human,during,0.285714286,
RDT3_12Feb_11_1,RDT3,2021-02-12,12Feb,12-02-24,11:01,2,1153,,9,19,6,Human,during,0,
RDT3_12Feb_15_3,RDT3,2021-02-12,12Feb,12-02-24,15:27,3,1154,,9,20,4,Roedeer,during,NA,
RDT3_12Feb_15_3,RDT3,2021-02-12,12Feb,12-02-24,15:27,3,1155,,9,20,4,Roedeer,during,0.6,
RDT3_12Feb_15_3,RDT3,2021-02-12,12Feb,12-02-24,15:27,3,1156,,9,20,4,Roedeer,during,0,
RDT3_12Feb_16_1,RDT3,2021-02-12,12Feb,12-02-24,16:38,3,1157,,9,21,7,Human,during,0.05,
RDT3_12Feb_16_1,RDT3,2021-02-12,12Feb,12-02-24,16:38,3,1158,,9,21,7,Human,during,0,
RDT3_12Feb_16_1,RDT3,2021-02-12,12Feb,12-02-24,16:38,3,1159,,9,21,7,Human,during,0.111111111,
RDT3_12Feb_19_4,RDT3,2021-02-12,12Feb,12-02-24,19:39,1,1160,,9,22,4,Silent,during,NA,
RDT3_12Feb_20_1,RDT3,2021-02-12,12Feb,12-02-24,20:35,3,1161,,9,23,4,Novel,during,0.35,
RDT3_12Feb_20_1,RDT3,2021-02-12,12Feb,12-02-24,20:35,3,1162,,9,23,4,Novel,during,0.2,
RDT3_12Feb_20_1,RDT3,2021-02-12,12Feb,12-02-24,20:35,3,1163,,9,23,4,Novel,during,0.2,
RDT3_12Feb_20_2,RDT3,2021-02-12,12Feb,12-02-24,20:44,3,1164,,9,24,5,Silent,during,0,
RDT3_12Feb_20_2,RDT3,2021-02-12,12Feb,12-02-24,20:44,3,1165,,9,24,5,Silent,during,0,
RDT3_12Feb_20_2,RDT3,2021-02-12,12Feb,12-02-24,20:44,3,1166,,9,24,5,Silent,during,NA,
RDT3_12Feb_20_3,RDT3,2021-02-12,12Feb,12-02-24,20:51,5,1167,,9,25,8,Human,during,0.35,
RDT3_12Feb_20_3,RDT3,2021-02-12,12Feb,12-02-24,20:51,5,1168,,9,25,8,Human,during,NA,
RDT3_12Feb_20_3,RDT3,2021-02-12,12Feb,12-02-24,20:51,5,1169,,9,25,8,Human,during,NA,
RDT3_12Feb_20_3,RDT3,2021-02-12,12Feb,12-02-24,20:51,5,1170,,9,25,8,Human,during,0,
RDT3_12Feb_20_3,RDT3,2021-02-12,12Feb,12-02-24,20:51,5,1171,,9,25,8,Human,during,0.1,
RDT3_12Feb_20_4,RDT3,2021-02-12,12Feb,12-02-24,20:57,2,1172,,9,26,6,Silent,during,0,
RDT3_12Feb_20_4,RDT3,2021-02-12,12Feb,12-02-24,20:57,2,1173,,9,26,6,Silent,during,0,
RDT3_12Feb_21_1,RDT3,2021-02-12,12Feb,12-02-24,21:04,2,1174,,9,27,9,Human,during,0.1,
RDT3_12Feb_21_1,RDT3,2021-02-12,12Feb,12-02-24,21:04,2,1175,,9,27,9,Human,during,0,
RDT3_12Feb_21_2,RDT3,2021-02-12,12Feb,12-02-24,21:11,2,1176,,9,28,7,Silent,during,0,
RDT3_12Feb_21_2,RDT3,2021-02-12,12Feb,12-02-24,21:11,2,1177,,9,28,7,Silent,during,0,
RDT3_12Feb_22_1,RDT3,2021-02-12,12Feb,12-02-24,22:29,2,1178,,9,29,3,Dog,during,0.7,
RDT3_12Feb_22_1,RDT3,2021-02-12,12Feb,12-02-24,22:29,2,1179,,9,29,3,Dog,during,0,
RDT3_12Feb_22_2,RDT3,2021-02-12,12Feb,12-02-24,22:36,1,1180,,9,30,8,Silent,during,0.15,
RDT3_12Feb_23_1,RDT3,2021-02-12,12Feb,12-02-24,23:00,2,1181,,9,31,3,Bird,during,0.1,
RDT3_12Feb_23_1,RDT3,2021-02-12,12Feb,12-02-24,23:00,2,1182,,9,31,3,Bird,during,0,
RDT3_12Feb_23_2,RDT3,2021-02-12,12Feb,12-02-24,23:08,4,1183,,9,32,9,Silent,during,0,
RDT3_12Feb_23_2,RDT3,2021-02-12,12Feb,12-02-24,23:08,4,1184,,9,32,9,Silent,during,0,
RDT3_12Feb_23_2,RDT3,2021-02-12,12Feb,12-02-24,23:08,4,1185,,9,32,9,Silent,during,0.2,
RDT3_12Feb_23_2,RDT3,2021-02-12,12Feb,12-02-24,23:08,4,1186,,9,32,9,Silent,during,0,
RDT3_12Feb_23_3,RDT3,2021-02-12,12Feb,12-02-24,23:17,3,1187,,9,33,4,Dog,during,0.4,
RDT3_12Feb_23_3,RDT3,2021-02-12,12Feb,12-02-24,23:17,3,1188,,9,33,4,Dog,during,0,
RDT3_12Feb_23_3,RDT3,2021-02-12,12Feb,12-02-24,23:17,3,1189,,9,33,4,Dog,during,0.65,
RDT3_12Feb_23_4,RDT3,2021-02-12,12Feb,12-02-24,23:23,3,1190,,9,34,10,Silent,during,NA,
RDT3_12Feb_23_4,RDT3,2021-02-12,12Feb,12-02-24,23:23,3,1191,,9,34,10,Silent,during,0,
RDT3_12Feb_23_4,RDT3,2021-02-12,12Feb,12-02-24,23:23,3,1192,,9,34,10,Silent,during,0,
RDT3_12Feb_23_5,RDT3,2021-02-12,12Feb,12-02-24,23:30,1,1193,,9,35,10,Human,during,0.35,
RDT3_12Feb_23_6,RDT3,2021-02-12,12Feb,12-02-24,23:51,1,1194,,9,36,11,Silent,during,NA,
RDT3_13Feb_2_1,RDT3,2021-02-13,13Feb,13-02-24,02:42,4,1195,,10,37,5,Dog,during,0.666666667,
RDT3_13Feb_2_1,RDT3,2021-02-13,13Feb,13-02-24,02:42,4,1196,,10,37,5,Dog,during,0,
RDT3_13Feb_2_1,RDT3,2021-02-13,13Feb,13-02-24,02:42,4,1197,,10,37,5,Dog,during,0.05,
RDT3_13Feb_2_1,RDT3,2021-02-13,13Feb,13-02-24,02:42,4,1198,,10,37,5,Dog,during,0.1,
RDT3_13Feb_2_2,RDT3,2021-02-13,13Feb,13-02-24,02:48,4,1199,,10,38,12,Silent,during,0,
RDT3_13Feb_2_2,RDT3,2021-02-13,13Feb,13-02-24,02:48,4,1200,,10,38,12,Silent,during,0,
RDT3_13Feb_2_2,RDT3,2021-02-13,13Feb,13-02-24,02:48,4,1201,,10,38,12,Silent,during,0,
RDT3_13Feb_2_2,RDT3,2021-02-13,13Feb,13-02-24,02:48,4,1202,,10,38,12,Silent,during,0,
RDT3_13Feb_2_3,RDT3,2021-02-13,13Feb,13-02-24,02:56,2,1203,,10,39,5,Novel,during,NA,
RDT3_13Feb_2_3,RDT3,2021-02-13,13Feb,13-02-24,02:56,2,1204,,10,39,5,Novel,during,0.3,
RDT3_13Feb_3_1,RDT3,2021-02-13,13Feb,13-02-24,03:05,1,1205,,10,40,4,Bird,during,0.65,
RDT3_13Feb_3_2,RDT3,2021-02-13,13Feb,13-02-24,03:14,1,1206,,10,41,13,Silent,during,0,
RDT3_13Feb_3_3,RDT3,2021-02-13,13Feb,13-02-24,03:21,1,1207,,10,42,6,Dog,during,0.6,
RDT3_13Feb_5_1,RDT3,2021-02-13,13Feb,13-02-24,05:09,2,1208,,10,43,6,Novel,during,0,
RDT3_13Feb_5_1,RDT3,2021-02-13,13Feb,13-02-24,05:09,2,1209,,10,43,6,Novel,during,NA,
RDT3_13Feb_5_2,RDT3,2021-02-13,13Feb,13-02-24,05:39,2,1210,,10,44,14,Silent,during,0.05,
RDT3_13Feb_5_2,RDT3,2021-02-13,13Feb,13-02-24,05:39,2,1211,,10,44,14,Silent,during,0.05,
RDT3_13Feb_5_3,RDT3,2021-02-13,13Feb,13-02-24,05:46,2,1212,,10,45,7,Dog,during,0.55,
RDT3_13Feb_5_3,RDT3,2021-02-13,13Feb,13-02-24,05:46,2,1213,,10,45,7,Dog,during,0,
RDT3_13Feb_5_4,RDT3,2021-02-13,13Feb,13-02-24,05:52,1,1214,,10,46,15,Silent,during,0,
RDT3_13Feb_5_5,RDT3,2021-02-13,13Feb,13-02-24,05:59,1,1215,,10,47,5,Roedeer,during,0.222222222,
RDT3_13Feb_15_2,RDT3,2021-02-13,13Feb,13-02-24,15:43,3,1216,,10,48,16,Silent,during,0,
RDT3_13Feb_15_2,RDT3,2021-02-13,13Feb,13-02-24,15:43,3,1217,,10,48,16,Silent,during,0,
RDT3_13Feb_15_2,RDT3,2021-02-13,13Feb,13-02-24,15:43,3,1218,,10,48,16,Silent,during,0,
RDT3_13Feb_15_3,RDT3,2021-02-13,13Feb,13-02-24,15:50,5,1219,,10,49,6,Roedeer,during,0.25,
RDT3_13Feb_15_3,RDT3,2021-02-13,13Feb,13-02-24,15:50,5,1220,,10,49,6,Roedeer,during,0.75,
RDT3_13Feb_15_3,RDT3,2021-02-13,13Feb,13-02-24,15:50,5,1221,,10,49,6,Roedeer,during,0.1875,
RDT3_13Feb_15_3,RDT3,2021-02-13,13Feb,13-02-24,15:50,5,1222,,10,49,6,Roedeer,during,0.65,
RDT3_13Feb_15_3,RDT3,2021-02-13,13Feb,13-02-24,15:50,5,1223,,10,49,6,Roedeer,during,0.95,
RDT3_13Feb_17_1,RDT3,2021-02-13,13Feb,13-02-24,17:12,3,1224,,10,50,8,Dog,during,NA,
RDT3_13Feb_17_1,RDT3,2021-02-13,13Feb,13-02-24,17:12,3,1225,,10,50,8,Dog,during,0,
RDT3_13Feb_17_1,RDT3,2021-02-13,13Feb,13-02-24,17:12,3,1226,,10,50,8,Dog,during,0,
RDT3_13Feb_17_4,RDT3,2021-02-13,13Feb,13-02-24,17:48,1,1227,,10,51,17,Silent,during,0,
RDT3_13Feb_22_1,RDT3,2021-02-13,13Feb,13-02-24,22:17,1,1228,,10,52,9,Dog,during,NA,
RDT3_14Feb_14_2,RDT3,2021-02-14,14Feb,14-02-24,14:27,3,1229,,11,53,18,Silent,during,0,
RDT3_14Feb_14_2,RDT3,2021-02-14,14Feb,14-02-24,14:27,3,1230,,11,53,18,Silent,during,0,
RDT3_14Feb_14_2,RDT3,2021-02-14,14Feb,14-02-24,14:27,3,1231,,11,53,18,Silent,during,0,
RDT3_14Feb_16_1,RDT3,2021-02-14,14Feb,14-02-24,16:36,3,1232,,11,54,11,Human,during,0,
RDT3_14Feb_16_1,RDT3,2021-02-14,14Feb,14-02-24,16:36,3,1233,,11,54,11,Human,during,NA,
RDT3_14Feb_16_1,RDT3,2021-02-14,14Feb,14-02-24,16:36,3,1234,,11,54,11,Human,during,0.642857143,
RDT3_14Feb_18_6,RDT3,2021-02-14,14Feb,14-02-24,18:53,2,1235,,11,55,19,Silent,during,0.25,
RDT3_14Feb_18_6,RDT3,2021-02-14,14Feb,14-02-24,18:53,2,1236,,11,55,19,Silent,during,0,
RDT3_14Feb_18_7,RDT3,2021-02-14,14Feb,14-02-24,18:59,2,1237,,11,56,12,Human,during,NA,
RDT3_14Feb_18_7,RDT3,2021-02-14,14Feb,14-02-24,18:59,2,1238,,11,56,12,Human,during,0.15,
RDT3_14Feb_19_1,RDT3,2021-02-14,14Feb,14-02-24,19:10,2,1239,,11,57,7,Roedeer,during,0.2,
RDT3_14Feb_19_1,RDT3,2021-02-14,14Feb,14-02-24,19:10,2,1240,,11,57,7,Roedeer,during,0.25,
RDT3_14Feb_19_2,RDT3,2021-02-14,14Feb,14-02-24,19:25,1,1241,,11,58,20,Silent,during,0,
RDT3_14Feb_19_3,RDT3,2021-02-14,14Feb,14-02-24,19:56,2,1242,,11,59,13,Human,during,0.2,
RDT3_14Feb_19_3,RDT3,2021-02-14,14Feb,14-02-24,19:56,2,1243,,11,59,13,Human,during,0.5,
RDT3_15Feb_7_1,RDT3,2021-02-15,15Feb,15-02-24,07:25,1,1244,,12,60,10,Dog,during,0.55,
RDT3_15Feb_7_2,RDT3,2021-02-15,15Feb,15-02-24,07:45,2,1245,,12,61,21,Silent,during,0,
RDT3_15Feb_7_2,RDT3,2021-02-15,15Feb,15-02-24,07:45,2,1246,,12,61,21,Silent,during,0.05,
RDT3_15Feb_13_1,RDT3,2021-02-15,15Feb,15-02-24,13:32,4,1247,,12,62,5,Bird,during,0,
RDT3_15Feb_13_1,RDT3,2021-02-15,15Feb,15-02-24,13:32,4,1248,,12,62,5,Bird,during,0,
RDT3_15Feb_13_1,RDT3,2021-02-15,15Feb,15-02-24,13:32,4,1249,,12,62,5,Bird,during,0,
RDT3_15Feb_13_1,RDT3,2021-02-15,15Feb,15-02-24,13:32,4,1250,,12,62,5,Bird,during,0,
RDT3_15Feb_13_2,RDT3,2021-02-15,15Feb,15-02-24,13:38,2,1251,,12,63,22,Silent,during,0,
RDT3_15Feb_13_2,RDT3,2021-02-15,15Feb,15-02-24,13:38,2,1252,,12,63,22,Silent,during,NA,
RDT3_15Feb_13_3,RDT3,2021-02-15,15Feb,15-02-24,13:50,2,1253,,12,64,14,Human,during,0.454545455,
RDT3_15Feb_13_3,RDT3,2021-02-15,15Feb,15-02-24,13:50,2,1254,,12,64,14,Human,during,0.142857143,
RDT3_15Feb_15_3,RDT3,2021-02-15,15Feb,15-02-24,15:45,3,1255,,12,65,8,Roedeer,during,0,
RDT3_15Feb_15_3,RDT3,2021-02-15,15Feb,15-02-24,15:45,3,1256,,12,65,8,Roedeer,during,0.25,
RDT3_15Feb_15_3,RDT3,2021-02-15,15Feb,15-02-24,15:45,3,1257,,12,65,8,Roedeer,during,0,
RDT3_15Feb_20_2,RDT3,2021-02-15,15Feb,15-02-24,20:23,2,1258,,12,66,23,Silent,during,0.052631579,
RDT3_15Feb_20_2,RDT3,2021-02-15,15Feb,15-02-24,20:23,2,1259,,12,66,23,Silent,during,0,
RDT3_15Feb_20_5,RDT3,2021-02-15,15Feb,15-02-24,20:50,1,1260,,12,67,6,Bird,during,0,
RDT3_15Feb_21_1,RDT3,2021-02-15,15Feb,15-02-24,21:22,3,1261,,12,68,15,Human,during,0,
RDT3_15Feb_21_1,RDT3,2021-02-15,15Feb,15-02-24,21:22,3,1262,,12,68,15,Human,during,0.025641026,
RDT3_15Feb_21_1,RDT3,2021-02-15,15Feb,15-02-24,21:22,3,1263,,12,68,15,Human,during,0.081081081,
RDT3_15Feb_21_2,RDT3,2021-02-15,15Feb,15-02-24,21:35,2,1264,,12,69,24,Silent,during,0,
RDT3_15Feb_21_2,RDT3,2021-02-15,15Feb,15-02-24,21:35,2,1265,,12,69,24,Silent,during,0,
RDT3_15Feb_21_3,RDT3,2021-02-15,15Feb,15-02-24,21:46,2,1266,,12,70,11,Dog,during,0,
RDT3_15Feb_21_3,RDT3,2021-02-15,15Feb,15-02-24,21:46,2,1267,,12,70,11,Dog,during,0.081081081,
RDT3_15Feb_22_2,RDT3,2021-02-15,15Feb,15-02-24,22:15,1,1268,,12,71,25,Silent,during,0,
RDT3_15Feb_22_3,RDT3,2021-02-15,15Feb,15-02-24,22:23,1,1269,,12,72,7,Novel,during,0.260869565,
RDT3_15Feb_23_2,RDT3,2021-02-15,15Feb,15-02-24,23:49,2,1270,,12,73,26,Silent,during,NA,
RDT3_15Feb_23_2,RDT3,2021-02-15,15Feb,15-02-24,23:49,2,1271,,12,73,26,Silent,during,0.052631579,
RDT3_15Feb_23_3,RDT3,2021-02-15,15Feb,15-02-24,23:57,1,1272,,12,74,12,Dog,during,0.025641026,
RDT3_16Feb_0_1,RDT3,2021-02-16,16Feb,16-02-24,00:13,4,1273,,13,75,9,Roedeer,during,0.05,
RDT3_16Feb_0_1,RDT3,2021-02-16,16Feb,16-02-24,00:13,4,1274,,13,75,9,Roedeer,during,0,
RDT3_16Feb_0_1,RDT3,2021-02-16,16Feb,16-02-24,00:13,4,1275,,13,75,9,Roedeer,during,0.16,
RDT3_16Feb_0_1,RDT3,2021-02-16,16Feb,16-02-24,00:13,4,1276,,13,75,9,Roedeer,during,0.1875,
RDT3_16Feb_0_2,RDT3,2021-02-16,16Feb,16-02-24,00:21,1,1277,,13,76,27,Silent,during,NA,
RDT3_16Feb_0_2,RDT3,2021-02-16,16Feb,16-02-24,00:21,2,1278,,13,76,27,Silent,during,0,
RDT3_16Feb_0_3,RDT3,2021-02-16,16Feb,16-02-24,00:28,1,1279,,13,77,8,Novel,during,NA,
RDT3_16Feb_7_1,RDT3,2021-02-16,16Feb,16-02-24,07:21,2,1280,,13,78,13,Dog,during,NA,
RDT3_16Feb_7_1,RDT3,2021-02-16,16Feb,16-02-24,07:21,2,1281,,13,78,13,Dog,during,0.739130435,
RDT3_16Feb_10_3,RDT3,2021-02-16,16Feb,16-02-24,10:20,1,1282,,13,79,7,Bird,during,0.56,
RDT3_16Feb_10_4,RDT3,2021-02-16,16Feb,16-02-24,10:27,2,1283,,13,80,28,Silent,during,NA,
RDT3_16Feb_10_4,RDT3,2021-02-16,16Feb,16-02-24,10:27,2,1284,,13,80,28,Silent,during,0,
RDT3_16Feb_11_1,RDT3,2021-02-16,16Feb,16-02-24,11:13,4,1285,,13,81,16,Human,during,NA,
RDT3_16Feb_11_1,RDT3,2021-02-16,16Feb,16-02-24,11:13,4,1286,,13,81,16,Human,during,0.681818182,
RDT3_16Feb_11_1,RDT3,2021-02-16,16Feb,16-02-24,11:13,4,1287,,13,81,16,Human,during,0,
RDT3_16Feb_11_1,RDT3,2021-02-16,16Feb,16-02-24,11:13,4,1288,,13,81,16,Human,during,0.083333333,
RDT3_16Feb_12_2,RDT3,2021-02-16,16Feb,16-02-24,12:43,2,1289,,13,82,29,Silent,during,0,
RDT3_16Feb_12_2,RDT3,2021-02-16,16Feb,16-02-24,12:43,2,1290,,13,82,29,Silent,during,0,
RDT3_16Feb_15_1,RDT3,2021-02-16,16Feb,16-02-24,15:20,3,1291,,13,83,9,Novel,during,0,
RDT3_16Feb_15_1,RDT3,2021-02-16,16Feb,16-02-24,15:20,3,1292,,13,83,9,Novel,during,0,
RDT3_16Feb_15_1,RDT3,2021-02-16,16Feb,16-02-24,15:20,3,1293,,13,83,9,Novel,during,0,
RDT3_17Feb_7_1,RDT3,2021-02-17,17Feb,17-02-24,07:23,1,1294,,14,84,14,Dog,during,0,
RDT3_17Feb_7_2,RDT3,2021-02-17,17Feb,17-02-24,07:32,1,1295,,14,85,30,Silent,during,0.142857143,
RDT3_17Feb_11_1,RDT3,2021-02-17,17Feb,17-02-24,11:39,2,1296,,14,86,17,Human,during,0,
RDT3_17Feb_11_1,RDT3,2021-02-17,17Feb,17-02-24,11:39,2,1297,,14,86,17,Human,during,0.081081081,
RDT3_17Feb_11_3,RDT3,2021-02-17,17Feb,17-02-24,11:52,2,1298,,14,87,10,Roedeer,during,0,
RDT3_17Feb_11_3,RDT3,2021-02-17,17Feb,17-02-24,11:52,2,1299,,14,87,10,Roedeer,during,NA,
RDT3_17Feb_14_2,RDT3,2021-02-17,17Feb,17-02-24,14:32,2,1300,,14,88,31,Silent,during,0.212121212,
RDT3_17Feb_14_2,RDT3,2021-02-17,17Feb,17-02-24,14:32,2,1301,,14,88,31,Silent,during,0,
RDT3_17Feb_16_3,RDT3,2021-02-17,17Feb,17-02-24,16:16,2,1302,,14,89,10,Novel,during,0.083333333,
RDT3_17Feb_16_3,RDT3,2021-02-17,17Feb,17-02-24,16:16,2,1303,,14,89,10,Novel,during,0.428571429,
RDT3_17Feb_16_4,RDT3,2021-02-17,17Feb,17-02-24,16:24,3,1304,,14,90,32,Silent,during,0.212121212,
RDT3_17Feb_16_4,RDT3,2021-02-17,17Feb,17-02-24,16:24,3,1305,,14,90,32,Silent,during,0.212121212,
RDT3_17Feb_16_4,RDT3,2021-02-17,17Feb,17-02-24,16:24,3,1306,,14,90,32,Silent,during,NA,
RDT3_17Feb_21_1,RDT3,2021-02-17,17Feb,17-02-24,21:36,1,1307,,14,91,18,Human,during,0.111111111,
RDT3_17Feb_22_1,RDT3,2021-02-17,17Feb,17-02-24,22:25,3,1308,,14,92,15,Dog,during,0,
RDT3_17Feb_22_1,RDT3,2021-02-17,17Feb,17-02-24,22:25,3,1309,,14,92,15,Dog,during,0,
RDT3_17Feb_22_1,RDT3,2021-02-17,17Feb,17-02-24,22:25,3,1310,,14,92,15,Dog,during,0,
RDT3_17Feb_22_4,RDT3,2021-02-17,17Feb,17-02-24,22:52,2,1311,,14,93,33,Silent,during,0,
RDT3_17Feb_22_4,RDT3,2021-02-17,17Feb,17-02-24,22:52,2,1312,,14,93,33,Silent,during,0,
RDT3_18Feb_8_1,RDT3,2021-02-18,18Feb,18-02-24,08:10,3,1313,,15,94,8,Bird,during,0,
RDT3_18Feb_8_1,RDT3,2021-02-18,18Feb,18-02-24,08:10,3,1314,,15,94,8,Bird,during,0,
RDT3_18Feb_8_1,RDT3,2021-02-18,18Feb,18-02-24,08:10,3,1315,,15,94,8,Bird,during,0,
RDT3_18Feb_8_2,RDT3,2021-02-18,18Feb,18-02-24,08:20,2,1316,,15,95,34,Silent,during,0,
RDT3_18Feb_8_2,RDT3,2021-02-18,18Feb,18-02-24,08:20,2,1317,,15,95,34,Silent,during,0,
RDT3_18Feb_8_3,RDT3,2021-02-18,18Feb,18-02-24,08:38,2,1318,,15,96,19,Human,during,0,
RDT3_18Feb_8_3,RDT3,2021-02-18,18Feb,18-02-24,08:38,2,1319,,15,96,19,Human,during,NA,
RDT3_18Feb_9_1,RDT3,2021-02-18,18Feb,18-02-24,09:20,2,1320,,15,97,11,Roedeer,during,NA,
RDT3_18Feb_9_1,RDT3,2021-02-18,18Feb,18-02-24,09:20,2,1321,,15,97,11,Roedeer,during,0.35,
RDT3_18Feb_9_3,RDT3,2021-02-18,18Feb,18-02-24,09:54,4,1322,,15,98,16,Dog,during,0.047619048,
RDT3_18Feb_9_3,RDT3,2021-02-18,18Feb,18-02-24,09:54,4,1323,,15,98,16,Dog,during,0.409090909,
RDT3_18Feb_9_3,RDT3,2021-02-18,18Feb,18-02-24,09:54,4,1324,,15,98,16,Dog,during,0.290322581,
RDT3_18Feb_9_3,RDT3,2021-02-18,18Feb,18-02-24,09:54,4,1325,,15,98,16,Dog,during,0.083333333,
RDT3_18Feb_10_1,RDT3,2021-02-18,18Feb,18-02-24,10:00,4,1326,,15,99,11,Novel,during,0,
RDT3_18Feb_10_1,RDT3,2021-02-18,18Feb,18-02-24,10:00,4,1327,,15,99,11,Novel,during,1,
RDT3_18Feb_10_1,RDT3,2021-02-18,18Feb,18-02-24,10:00,4,1328,,15,99,11,Novel,during,0,
RDT3_18Feb_10_1,RDT3,2021-02-18,18Feb,18-02-24,10:00,4,1329,,15,99,1,Novel,during,0.833333333,
RDT3_18Feb_14_2,RDT3,2021-02-18,18Feb,18-02-24,14:54,1,1330,,15,100,35,Silent,during,0,
RDT3_18Feb_21_1,RDT3,2021-02-18,18Feb,18-02-24,21:05,3,1331,,15,101,20,Human,during,0.176470588,
RDT3_18Feb_21_1,RDT3,2021-02-18,18Feb,18-02-24,21:05,3,1332,,15,101,20,Human,during,0,
RDT3_18Feb_21_1,RDT3,2021-02-18,18Feb,18-02-24,21:05,3,1333,,15,101,20,Human,during,0,
RDT3_19Feb_4_2,RDT3,2021-02-19,19Feb,19-02-24,04:44,1,1334,,16,102,36,Silent,during,0,
RDT3_20Feb_19_1,RDT3,2021-02-20,20Feb,20-02-24,19:17,1,1335,,17,103,12,Roedeer,during,0.111111111,
RDT3_20Feb_19_2,RDT3,2021-02-20,20Feb,20-02-24,19:28,1,1336,,17,104,37,Silent,during,0.212121212,
RDT3_20Feb_19_3,RDT3,2021-02-20,20Feb,20-02-24,19:50,1,1337,,17,105,21,Human,during,0.290322581,
RDT3_20Feb_22_1,RDT3,2021-02-20,20Feb,20-02-24,22:13,1,1338,,17,106,17,Dog,during,0.111111111,
RDT3_21Feb_12_1,RDT3,2021-02-21,21Feb,21-02-24,12:40,1,1339,,18,107,18,Dog,during,0,
RDT3_21Feb_12_2,RDT3,2021-02-21,21Feb,21-02-24,12:53,1,1340,,18,108,38,Silent,during,0,
RDT3_21Feb_15_1,RDT3,2021-02-21,21Feb,21-02-24,15:48,1,1341,,18,109,12,Novel,during,0.285714286,
RDT3_21Feb_16_1,RDT3,2021-02-21,21Feb,21-02-24,16:13,3,1342,,18,110,22,Human,during,0.590909091,
RDT3_21Feb_16_1,RDT3,2021-02-21,21Feb,21-02-24,16:13,3,1343,,18,110,22,Human,during,0,
RDT3_21Feb_16_1,RDT3,2021-02-21,21Feb,21-02-24,16:13,3,1344,,18,110,22,Human,during,0,
RDT3_22Feb_20_2,RDT3,2021-02-22,22Feb,22-02-24,20:35,1,1345,,19,111,39,Silent,during,0.379310345,
RDT3_22Feb_23_1,RDT3,2021-02-22,22Feb,22-02-24,23:09,1,1346,,19,112,9,Bird,during,0.904761905,
RDT3_23Feb_1_1,RDT3,2021-02-23,23Feb,23-02-24,01:57,1,1347,,20,113,23,Human,during,0.85,
RDT3_23Feb_6_2,RDT3,2021-02-23,23Feb,23-02-24,06:55,1,1348,,20,114,40,Silent,during,0.25,
RDT3_23Feb_17_1,RDT3,2021-02-23,23Feb,23-02-24,17:35,1,1349,,20,115,19,Dog,during,0.35,
RDT3_23Feb_20_1,RDT3,2021-02-23,23Feb,23-02-24,20:22,1,1350,,20,116,13,Novel,during,0.481481481,
RDT3_24Feb_7_1,RDT3,2021-02-24,24Feb,24-02-24,07:20,2,1351,,21,117,20,Dog,during,0,
