individual_ID,trial_day,day1_night0,event_number,activation_number,sound_stimuli,period,activity,proportionvis
981,18,1,NA,NA,silent,after,feeding+ruminating,0.333333333
981,18,0,NA,NA,roedeer,after,feeding+ruminating,0.9
981,18,0,NA,NA,silent,after,feeding+ruminating,1
981,19,1,NA,NA,novel,after,feeding+ruminating,1
981,19,1,NA,NA,roedeer,after,feeding+ruminating,1
981,19,1,NA,NA,silent,after,feeding+ruminating,1
981,19,0,NA,NA,human,after,feeding+ruminating,0
981,19,0,NA,NA,bird,after,feeding+ruminating,0.45
981,20,0,NA,NA,bird,after,feeding+ruminating,0
981,20,0,NA,NA,dog,after,feeding+ruminating,0.95
981,20,1,NA,NA,silent,after,feeding+ruminating,NA
981,20,1,NA,NA,bird,after,feeding+ruminating,0
981,20,1,NA,NA,human,after,feeding+ruminating,0.8
981,20,1,NA,NA,silent,after,feeding+ruminating,NA
981,20,1,NA,NA,silent,after,feeding+ruminating,0.55
981,20,1,NA,NA,novel,after,feeding+ruminating,0.8
981,20,0,NA,NA,human,after,feeding+ruminating,1
981,20,0,NA,NA,silent,after,feeding+ruminating,NA
981,20,0,NA,NA,dog,after,feeding+ruminating,0
981,20,0,NA,NA,roedeer,after,feeding+ruminating,0.375
981,21,0,NA,NA,roedeer,after,feeding+ruminating,1
981,21,0,NA,NA,silent,after,feeding+ruminating,0
981,21,1,NA,NA,silent,after,feeding+ruminating,0.85
981,21,1,NA,NA,silent,after,feeding+ruminating,0
981,21,1,NA,NA,novel,after,feeding+ruminating,0.95
981,21,0,NA,NA,dog,after,feeding+ruminating,0.6
981,21,0,NA,NA,human,after,feeding+ruminating,0.571428571
981,21,0,NA,NA,silent,after,feeding+ruminating,1
981,21,0,NA,NA,human,after,feeding+ruminating,0.6
981,22,0,NA,NA,dog,after,feeding+ruminating,0
981,22,0,NA,NA,silent,after,feeding+ruminating,0.95
981,23,0,NA,NA,dog,after,feeding+ruminating,0.65
981,23,0,NA,NA,silent,after,feeding+ruminating,1
981,23,0,NA,NA,novel,after,feeding+ruminating,0.7
981,23,1,NA,NA,roedeer,after,feeding+ruminating,0.75
981,23,1,NA,NA,silent,after,feeding+ruminating,0.45
981,23,1,NA,NA,human,after,feeding+ruminating,0.45
981,23,1,NA,NA,silent,after,feeding+ruminating,0.55
981,23,1,NA,NA,dog,after,feeding+ruminating,0.15
981,23,0,NA,NA,silent,after,feeding+ruminating,0.7
981,23,0,NA,NA,human,after,feeding+ruminating,0.066666667
981,23,0,NA,NA,bird,after,feeding+ruminating,1
981,23,0,NA,NA,silent,after,feeding+ruminating,0.9
981,23,0,NA,NA,dog,after,feeding+ruminating,0.85
981,6,1,NA,NA,human,before,moving_fast+panic,0
981,7,1,NA,NA,roedeer,before,moving_fast+panic,0
981,9,1,NA,NA,roedeer,before,moving_fast+panic,0
981,9,1,NA,NA,human,before,moving_fast+panic,0
981,9,1,NA,NA,silent,before,moving_fast+panic,0
981,9,0,NA,NA,silent,before,moving_fast+panic,0
981,9,0,NA,NA,roedeer,before,moving_fast+panic,0
981,9,0,NA,NA,silent,before,moving_fast+panic,0
981,9,0,NA,NA,silent,before,moving_fast+panic,0
981,10,0,NA,NA,dog,before,moving_fast+panic,0
981,10,0,NA,NA,dog,before,moving_fast+panic,0
981,10,1,NA,NA,silent,before,moving_fast+panic,0
981,10,1,NA,NA,novel,before,moving_fast+panic,0
981,10,1,NA,NA,silent,before,moving_fast+panic,0
981,10,0,NA,NA,silent,before,moving_fast+panic,NA
981,10,0,NA,NA,silent,before,moving_fast+panic,0
981,10,0,NA,NA,human,before,moving_fast+panic,0
981,10,0,NA,NA,silent,before,moving_fast+panic,0
981,10,0,NA,NA,novel,before,moving_fast+panic,0
981,11,0,NA,NA,novel,before,moving_fast+panic,0
981,11,0,NA,NA,silent,before,moving_fast+panic,0
981,11,0,NA,NA,dog,before,moving_fast+panic,0
981,11,1,NA,NA,novel,before,moving_fast+panic,0
981,11,1,NA,NA,silent,before,moving_fast+panic,0
981,11,0,NA,NA,dog,before,moving_fast+panic,0
981,11,0,NA,NA,silent,before,moving_fast+panic,0
981,11,0,NA,NA,bird,before,moving_fast+panic,0
981,11,0,NA,NA,silent,before,moving_fast+panic,0
981,12,1,NA,NA,silent,before,moving_fast+panic,0
981,12,1,NA,NA,novel,before,moving_fast+panic,0
981,12,1,NA,NA,silent,before,moving_fast+panic,0
981,12,0,NA,NA,dog,before,moving_fast+panic,0
981,12,0,NA,NA,silent,before,moving_fast+panic,0
981,12,0,NA,NA,human,before,moving_fast+panic,0
981,13,0,NA,NA,silent,before,moving_fast+panic,0.1
981,13,0,NA,NA,bird,before,moving_fast+panic,0
981,13,0,NA,NA,silent,before,moving_fast+panic,0
981,13,1,NA,NA,silent,before,moving_fast+panic,0
981,13,1,NA,NA,novel,before,moving_fast+panic,0
981,13,1,NA,NA,silent,before,moving_fast+panic,0
981,13,0,NA,NA,dog,before,moving_fast+panic,0
981,14,1,NA,NA,human,before,moving_fast+panic,0
981,14,0,NA,NA,bird,before,moving_fast+panic,0
981,14,0,NA,NA,silent,before,moving_fast+panic,0
981,14,0,NA,NA,silent,before,moving_fast+panic,0
981,15,0,NA,NA,silent,before,moving_fast+panic,NA
981,15,0,NA,NA,silent,before,moving_fast+panic,0
981,15,0,NA,NA,human,before,moving_fast+panic,0
981,15,1,NA,NA,roedeer,before,moving_fast+panic,0
981,15,0,NA,NA,silent,before,moving_fast+panic,0
981,16,1,NA,NA,bird,before,moving_fast+panic,0
981,16,1,NA,NA,human,before,moving_fast+panic,0
981,17,0,NA,NA,novel,before,moving_fast+panic,0
981,18,1,NA,NA,bird,before,moving_fast+panic,0
981,18,1,NA,NA,silent,before,moving_fast+panic,NA
981,18,0,NA,NA,roedeer,before,moving_fast+panic,0
981,18,0,NA,NA,silent,before,moving_fast+panic,0
981,19,1,NA,NA,novel,before,moving_fast+panic,0
981,19,1,NA,NA,roedeer,before,moving_fast+panic,0
981,19,1,NA,NA,silent,before,moving_fast+panic,0
981,19,0,NA,NA,human,before,moving_fast+panic,NA
981,19,0,NA,NA,bird,before,moving_fast+panic,0
981,20,0,NA,NA,bird,before,moving_fast+panic,0
981,20,0,NA,NA,dog,before,moving_fast+panic,0
981,20,1,NA,NA,silent,before,moving_fast+panic,0
981,20,1,NA,NA,bird,before,moving_fast+panic,0
981,20,1,NA,NA,human,before,moving_fast+panic,0
981,20,1,NA,NA,silent,before,moving_fast+panic,0
981,20,1,NA,NA,silent,before,moving_fast+panic,0
981,20,1,NA,NA,novel,before,moving_fast+panic,0
981,20,0,NA,NA,human,before,moving_fast+panic,0
981,20,0,NA,NA,silent,before,moving_fast+panic,0
981,20,0,NA,NA,dog,before,moving_fast+panic,0
981,20,0,NA,NA,roedeer,before,moving_fast+panic,0.222222222
981,21,0,NA,NA,roedeer,before,moving_fast+panic,0
981,21,0,NA,NA,silent,before,moving_fast+panic,0
981,21,1,NA,NA,silent,before,moving_fast+panic,0
981,21,1,NA,NA,silent,before,moving_fast+panic,0
981,21,1,NA,NA,novel,before,moving_fast+panic,0
981,21,0,NA,NA,dog,before,moving_fast+panic,0
981,21,0,NA,NA,human,before,moving_fast+panic,0
981,21,0,NA,NA,silent,before,moving_fast+panic,0
981,21,0,NA,NA,human,before,moving_fast+panic,0.05
981,22,0,NA,NA,dog,before,moving_fast+panic,0
981,22,0,NA,NA,silent,before,moving_fast+panic,0
981,23,0,NA,NA,dog,before,moving_fast+panic,0
981,23,0,NA,NA,silent,before,moving_fast+panic,0
981,23,0,NA,NA,novel,before,moving_fast+panic,0
981,23,1,NA,NA,roedeer,before,moving_fast+panic,0
981,23,1,NA,NA,silent,before,moving_fast+panic,0.05
981,23,1,NA,NA,human,before,moving_fast+panic,0
981,23,1,NA,NA,silent,before,moving_fast+panic,0
981,23,1,NA,NA,dog,before,moving_fast+panic,0
981,23,0,NA,NA,silent,before,moving_fast+panic,0
981,23,0,NA,NA,human,before,moving_fast+panic,0
981,23,0,NA,NA,bird,before,moving_fast+panic,0
981,23,0,NA,NA,silent,before,moving_fast+panic,0
981,23,0,NA,NA,dog,before,moving_fast+panic,0
981,6,1,NA,NA,human,during,moving_fast+panic,0
981,7,1,NA,NA,roedeer,during,moving_fast+panic,0
981,9,1,NA,NA,roedeer,during,moving_fast+panic,0
981,9,1,NA,NA,human,during,moving_fast+panic,0.2
981,9,1,NA,NA,silent,during,moving_fast+panic,0
981,9,0,NA,NA,silent,during,moving_fast+panic,0
981,9,0,NA,NA,roedeer,during,moving_fast+panic,0
981,9,0,NA,NA,silent,during,moving_fast+panic,0
981,9,0,NA,NA,silent,during,moving_fast+panic,0
981,10,0,NA,NA,dog,during,moving_fast+panic,0
981,10,0,NA,NA,dog,during,moving_fast+panic,0
981,10,1,NA,NA,silent,during,moving_fast+panic,0
981,10,1,NA,NA,novel,during,moving_fast+panic,0
981,10,1,NA,NA,silent,during,moving_fast+panic,0
981,10,0,NA,NA,silent,during,moving_fast+panic,0
981,10,0,NA,NA,silent,during,moving_fast+panic,0
981,10,0,NA,NA,human,during,moving_fast+panic,0
981,10,0,NA,NA,silent,during,moving_fast+panic,0
981,10,0,NA,NA,novel,during,moving_fast+panic,0
981,11,0,NA,NA,novel,during,moving_fast+panic,0
981,11,0,NA,NA,silent,during,moving_fast+panic,0
981,11,0,NA,NA,dog,during,moving_fast+panic,0
981,11,1,NA,NA,novel,during,moving_fast+panic,0
981,11,1,NA,NA,silent,during,moving_fast+panic,0
981,11,0,NA,NA,dog,during,moving_fast+panic,0
981,11,0,NA,NA,silent,during,moving_fast+panic,0
981,11,0,NA,NA,bird,during,moving_fast+panic,0
981,11,0,NA,NA,silent,during,moving_fast+panic,0
981,12,1,NA,NA,silent,during,moving_fast+panic,0
981,12,1,NA,NA,novel,during,moving_fast+panic,0
981,12,1,NA,NA,silent,during,moving_fast+panic,0
981,12,0,NA,NA,dog,during,moving_fast+panic,0
981,12,0,NA,NA,silent,during,moving_fast+panic,0
981,12,0,NA,NA,human,during,moving_fast+panic,0
981,13,0,NA,NA,silent,during,moving_fast+panic,0
981,13,0,NA,NA,bird,during,moving_fast+panic,0
981,13,0,NA,NA,silent,during,moving_fast+panic,0
981,13,1,NA,NA,silent,during,moving_fast+panic,0
981,13,1,NA,NA,novel,during,moving_fast+panic,0
981,13,1,NA,NA,silent,during,moving_fast+panic,0
981,13,0,NA,NA,dog,during,moving_fast+panic,0
981,14,1,NA,NA,human,during,moving_fast+panic,0
981,14,0,NA,NA,bird,during,moving_fast+panic,0
981,14,0,NA,NA,silent,during,moving_fast+panic,0
981,14,0,NA,NA,silent,during,moving_fast+panic,0
981,15,0,NA,NA,silent,during,moving_fast+panic,0
981,15,0,NA,NA,silent,during,moving_fast+panic,0
981,15,0,NA,NA,human,during,moving_fast+panic,0
981,15,1,NA,NA,roedeer,during,moving_fast+panic,0
981,15,0,NA,NA,silent,during,moving_fast+panic,0
981,16,1,NA,NA,bird,during,moving_fast+panic,0
981,16,1,NA,NA,human,during,moving_fast+panic,0
981,17,0,NA,NA,novel,during,moving_fast+panic,0
981,18,1,NA,NA,bird,during,moving_fast+panic,NA
981,18,1,NA,NA,silent,during,moving_fast+panic,NA
981,18,0,NA,NA,roedeer,during,moving_fast+panic,0
981,18,0,NA,NA,silent,during,moving_fast+panic,0
981,19,1,NA,NA,novel,during,moving_fast+panic,0
981,19,1,NA,NA,roedeer,during,moving_fast+panic,0
981,19,1,NA,NA,silent,during,moving_fast+panic,0
981,19,0,NA,NA,human,during,moving_fast+panic,NA
981,19,0,NA,NA,bird,during,moving_fast+panic,0
981,20,0,NA,NA,bird,during,moving_fast+panic,0
981,20,0,NA,NA,dog,during,moving_fast+panic,0
981,20,1,NA,NA,silent,during,moving_fast+panic,0
981,20,1,NA,NA,bird,during,moving_fast+panic,0
981,20,1,NA,NA,human,during,moving_fast+panic,0
981,20,1,NA,NA,silent,during,moving_fast+panic,0
981,20,1,NA,NA,silent,during,moving_fast+panic,0
981,20,1,NA,NA,novel,during,moving_fast+panic,0
981,20,0,NA,NA,human,during,moving_fast+panic,0
981,20,0,NA,NA,silent,during,moving_fast+panic,NA
981,20,0,NA,NA,dog,during,moving_fast+panic,0.153846154
981,20,0,NA,NA,roedeer,during,moving_fast+panic,0.25
981,21,0,NA,NA,roedeer,during,moving_fast+panic,0
981,21,0,NA,NA,silent,during,moving_fast+panic,0.05
981,21,1,NA,NA,silent,during,moving_fast+panic,0
981,21,1,NA,NA,silent,during,moving_fast+panic,0.15
981,21,1,NA,NA,novel,during,moving_fast+panic,0
981,21,0,NA,NA,dog,during,moving_fast+panic,0
981,21,0,NA,NA,human,during,moving_fast+panic,0
981,21,0,NA,NA,silent,during,moving_fast+panic,0
981,21,0,NA,NA,human,during,moving_fast+panic,0
981,22,0,NA,NA,dog,during,moving_fast+panic,0
981,22,0,NA,NA,silent,during,moving_fast+panic,0
981,23,0,NA,NA,dog,during,moving_fast+panic,0
981,23,0,NA,NA,silent,during,moving_fast+panic,0
981,23,0,NA,NA,novel,during,moving_fast+panic,0
981,23,1,NA,NA,roedeer,during,moving_fast+panic,0
981,23,1,NA,NA,silent,during,moving_fast+panic,0
981,23,1,NA,NA,human,during,moving_fast+panic,0
981,23,1,NA,NA,silent,during,moving_fast+panic,0
981,23,1,NA,NA,dog,during,moving_fast+panic,0
981,23,0,NA,NA,silent,during,moving_fast+panic,0
981,23,0,NA,NA,human,during,moving_fast+panic,0
981,23,0,NA,NA,bird,during,moving_fast+panic,0
981,23,0,NA,NA,silent,during,moving_fast+panic,0
981,23,0,NA,NA,dog,during,moving_fast+panic,0
981,6,1,NA,NA,human,after,moving_fast+panic,0
981,7,1,NA,NA,roedeer,after,moving_fast+panic,0
981,9,1,NA,NA,roedeer,after,moving_fast+panic,0.066666667
981,9,1,NA,NA,human,after,moving_fast+panic,1
981,9,1,NA,NA,silent,after,moving_fast+panic,0
981,9,0,NA,NA,silent,after,moving_fast+panic,0
981,9,0,NA,NA,roedeer,after,moving_fast+panic,0
981,9,0,NA,NA,silent,after,moving_fast+panic,0
981,9,0,NA,NA,silent,after,moving_fast+panic,0
981,10,0,NA,NA,dog,after,moving_fast+panic,0
981,10,0,NA,NA,dog,after,moving_fast+panic,0
981,10,1,NA,NA,silent,after,moving_fast+panic,0
981,10,1,NA,NA,novel,after,moving_fast+panic,0
981,10,1,NA,NA,silent,after,moving_fast+panic,0
981,10,0,NA,NA,silent,after,moving_fast+panic,0
981,10,0,NA,NA,silent,after,moving_fast+panic,0
981,10,0,NA,NA,human,after,moving_fast+panic,0
981,10,0,NA,NA,silent,after,moving_fast+panic,0
981,10,0,NA,NA,novel,after,moving_fast+panic,0
981,11,0,NA,NA,novel,after,moving_fast+panic,0
981,11,0,NA,NA,silent,after,moving_fast+panic,0
981,11,0,NA,NA,dog,after,moving_fast+panic,0
981,11,1,NA,NA,novel,after,moving_fast+panic,0
981,11,1,NA,NA,silent,after,moving_fast+panic,0
981,11,0,NA,NA,dog,after,moving_fast+panic,0
981,11,0,NA,NA,silent,after,moving_fast+panic,0
981,11,0,NA,NA,bird,after,moving_fast+panic,0
981,11,0,NA,NA,silent,after,moving_fast+panic,0
981,12,1,NA,NA,silent,after,moving_fast+panic,0
981,12,1,NA,NA,novel,after,moving_fast+panic,0
981,12,1,NA,NA,silent,after,moving_fast+panic,0
981,12,0,NA,NA,dog,after,moving_fast+panic,0
981,12,0,NA,NA,silent,after,moving_fast+panic,0
981,12,0,NA,NA,human,after,moving_fast+panic,0
981,13,0,NA,NA,silent,after,moving_fast+panic,0
981,13,0,NA,NA,bird,after,moving_fast+panic,0
981,13,0,NA,NA,silent,after,moving_fast+panic,0
981,13,1,NA,NA,silent,after,moving_fast+panic,0
981,13,1,NA,NA,novel,after,moving_fast+panic,0
981,13,1,NA,NA,silent,after,moving_fast+panic,0
981,13,0,NA,NA,dog,after,moving_fast+panic,0
981,14,1,NA,NA,human,after,moving_fast+panic,0
981,14,0,NA,NA,bird,after,moving_fast+panic,0
981,14,0,NA,NA,silent,after,moving_fast+panic,0
981,14,0,NA,NA,silent,after,moving_fast+panic,0
981,15,0,NA,NA,silent,after,moving_fast+panic,0
981,15,0,NA,NA,silent,after,moving_fast+panic,0
981,15,0,NA,NA,human,after,moving_fast+panic,0
981,15,1,NA,NA,roedeer,after,moving_fast+panic,0
981,15,0,NA,NA,silent,after,moving_fast+panic,0
981,16,1,NA,NA,bird,after,moving_fast+panic,0
981,16,1,NA,NA,human,after,moving_fast+panic,0
981,17,0,NA,NA,novel,after,moving_fast+panic,0
981,18,1,NA,NA,bird,after,moving_fast+panic,NA
981,18,1,NA,NA,silent,after,moving_fast+panic,0
981,18,0,NA,NA,roedeer,after,moving_fast+panic,0
981,18,0,NA,NA,silent,after,moving_fast+panic,0
981,19,1,NA,NA,novel,after,moving_fast+panic,0
981,19,1,NA,NA,roedeer,after,moving_fast+panic,0
981,19,1,NA,NA,silent,after,moving_fast+panic,0
981,19,0,NA,NA,human,after,moving_fast+panic,0
981,19,0,NA,NA,bird,after,moving_fast+panic,0
981,20,0,NA,NA,bird,after,moving_fast+panic,0
981,20,0,NA,NA,dog,after,moving_fast+panic,0
981,20,1,NA,NA,silent,after,moving_fast+panic,NA
981,20,1,NA,NA,bird,after,moving_fast+panic,0
981,20,1,NA,NA,human,after,moving_fast+panic,0
981,20,1,NA,NA,silent,after,moving_fast+panic,NA
981,20,1,NA,NA,silent,after,moving_fast+panic,0
981,20,1,NA,NA,novel,after,moving_fast+panic,0
981,20,0,NA,NA,human,after,moving_fast+panic,0
981,20,0,NA,NA,silent,after,moving_fast+panic,NA
981,20,0,NA,NA,dog,after,moving_fast+panic,0
981,20,0,NA,NA,roedeer,after,moving_fast+panic,0
981,21,0,NA,NA,roedeer,after,moving_fast+panic,0
981,21,0,NA,NA,silent,after,moving_fast+panic,0
981,21,1,NA,NA,silent,after,moving_fast+panic,0
981,21,1,NA,NA,silent,after,moving_fast+panic,1
981,21,1,NA,NA,novel,after,moving_fast+panic,0
981,21,0,NA,NA,dog,after,moving_fast+panic,0
981,21,0,NA,NA,human,after,moving_fast+panic,0
981,21,0,NA,NA,silent,after,moving_fast+panic,0
981,21,0,NA,NA,human,after,moving_fast+panic,0
981,22,0,NA,NA,dog,after,moving_fast+panic,0
981,22,0,NA,NA,silent,after,moving_fast+panic,0
981,23,0,NA,NA,dog,after,moving_fast+panic,0
981,23,0,NA,NA,silent,after,moving_fast+panic,0
981,23,0,NA,NA,novel,after,moving_fast+panic,0
981,23,1,NA,NA,roedeer,after,moving_fast+panic,0
981,23,1,NA,NA,silent,after,moving_fast+panic,0
981,23,1,NA,NA,human,after,moving_fast+panic,0
981,23,1,NA,NA,silent,after,moving_fast+panic,0
981,23,1,NA,NA,dog,after,moving_fast+panic,0
981,23,0,NA,NA,silent,after,moving_fast+panic,0
981,23,0,NA,NA,human,after,moving_fast+panic,0.333333333
981,23,0,NA,NA,bird,after,moving_fast+panic,0
981,23,0,NA,NA,silent,after,moving_fast+panic,0
981,23,0,NA,NA,dog,after,moving_fast+panic,0
981,6,1,NA,NA,human,before,standing,0.25
981,7,1,NA,NA,roedeer,before,standing,0.3
981,9,1,NA,NA,roedeer,before,standing,0
981,9,1,NA,NA,human,before,standing,0
981,9,1,NA,NA,silent,before,standing,0.4
981,9,0,NA,NA,silent,before,standing,0
981,9,0,NA,NA,roedeer,before,standing,0.15
981,9,0,NA,NA,silent,before,standing,0.05
981,9,0,NA,NA,silent,before,standing,0
981,10,0,NA,NA,dog,before,standing,0.15
981,10,0,NA,NA,dog,before,standing,0.95
981,10,1,NA,NA,silent,before,standing,0
981,10,1,NA,NA,novel,before,standing,0
981,10,1,NA,NA,silent,before,standing,0
981,10,0,NA,NA,silent,before,standing,NA
981,10,0,NA,NA,silent,before,standing,0.1
981,10,0,NA,NA,human,before,standing,0
981,10,0,NA,NA,silent,before,standing,0.15
981,10,0,NA,NA,novel,before,standing,0.45
981,11,0,NA,NA,novel,before,standing,0.421052632
981,11,0,NA,NA,silent,before,standing,1
981,11,0,NA,NA,dog,before,standing,0
981,11,1,NA,NA,novel,before,standing,0.1
981,11,1,NA,NA,silent,before,standing,0.6
981,11,0,NA,NA,dog,before,standing,0.25
981,11,0,NA,NA,silent,before,standing,0
981,11,0,NA,NA,bird,before,standing,0
981,11,0,NA,NA,silent,before,standing,1
981,12,1,NA,NA,silent,before,standing,0
981,12,1,NA,NA,novel,before,standing,0.25
981,12,1,NA,NA,silent,before,standing,0
981,12,0,NA,NA,dog,before,standing,0
981,12,0,NA,NA,silent,before,standing,0
981,12,0,NA,NA,human,before,standing,0.4
981,13,0,NA,NA,silent,before,standing,0
981,13,0,NA,NA,bird,before,standing,0
981,13,0,NA,NA,silent,before,standing,0
981,13,1,NA,NA,silent,before,standing,0
981,13,1,NA,NA,novel,before,standing,0
981,13,1,NA,NA,silent,before,standing,0
981,13,0,NA,NA,dog,before,standing,0
981,14,1,NA,NA,human,before,standing,0
981,14,0,NA,NA,bird,before,standing,0.15
981,14,0,NA,NA,silent,before,standing,0.35
981,14,0,NA,NA,silent,before,standing,0
981,15,0,NA,NA,silent,before,standing,NA
981,15,0,NA,NA,silent,before,standing,0
981,15,0,NA,NA,human,before,standing,0
981,15,1,NA,NA,roedeer,before,standing,0
981,15,0,NA,NA,silent,before,standing,0
981,16,1,NA,NA,bird,before,standing,0.15
981,16,1,NA,NA,human,before,standing,0.25
981,17,0,NA,NA,novel,before,standing,0.9
981,18,1,NA,NA,bird,before,standing,0.571428571
981,18,1,NA,NA,silent,before,standing,NA
981,18,0,NA,NA,roedeer,before,standing,0.210526316
981,18,0,NA,NA,silent,before,standing,0
981,19,1,NA,NA,novel,before,standing,0
981,19,1,NA,NA,roedeer,before,standing,0
981,19,1,NA,NA,silent,before,standing,0
981,19,0,NA,NA,human,before,standing,NA
981,19,0,NA,NA,bird,before,standing,0.7
981,20,0,NA,NA,bird,before,standing,0.4
981,20,0,NA,NA,dog,before,standing,0
981,20,1,NA,NA,silent,before,standing,0
981,20,1,NA,NA,bird,before,standing,0.15
981,20,1,NA,NA,human,before,standing,0
981,20,1,NA,NA,silent,before,standing,0.2
981,20,1,NA,NA,silent,before,standing,0.941176471
981,20,1,NA,NA,novel,before,standing,0.1
981,20,0,NA,NA,human,before,standing,0.6
981,20,0,NA,NA,silent,before,standing,0
981,20,0,NA,NA,dog,before,standing,0.5
981,20,0,NA,NA,roedeer,before,standing,0
981,21,0,NA,NA,roedeer,before,standing,0.4
981,21,0,NA,NA,silent,before,standing,0.05
981,21,1,NA,NA,silent,before,standing,0.3
981,21,1,NA,NA,silent,before,standing,0.3
981,21,1,NA,NA,novel,before,standing,0
981,21,0,NA,NA,dog,before,standing,0
981,21,0,NA,NA,human,before,standing,0
981,21,0,NA,NA,silent,before,standing,0
981,21,0,NA,NA,human,before,standing,0
981,22,0,NA,NA,dog,before,standing,0.526315789
981,22,0,NA,NA,silent,before,standing,0
981,23,0,NA,NA,dog,before,standing,0.4
981,23,0,NA,NA,silent,before,standing,0
